"student_id","surname","name","stipend","kurs","city","birthday","univ_id"
2315,Колесникова,Инна,530,4,Чебоксары,1986-10-17,76
2316,Хребтов,Олег,400,2,Смольянец,1983-09-18,70
2317,Сысоев,Алексей,130,2,Кременки,1987-04-19,9
2318,Турбин,Евгений,70,3,Ростов,1982-02-11,50
2319,Кийко,Ирина,400,3,Чита-46,1982-06-01,5
2320,Клюквина,Вера,80,2,Талдом,1986-10-13,13
2321,Русина,Оксана,300,3,Ревда,1983-11-27,84
2322,Коломыцев,Константин,160,3,Любим,1983-03-05,14
2323,Яковлева,Марина,450,4,Саянск,1986-10-29,21
2324,Миронова,Елена,120,2,Омутнинск,1989-02-02,46
2325,Ююкин,Андрей,480,3,Бутурлиновка,1980-01-10,31
2326,Мухаметжанова,Ирина,300,2,Малмыж,1983-07-07,36
2327,Федорова,Елена,440,2,Весьегонск,1981-12-23,91
2328,Забродина,Наталья,340,3,Энгельс,1985-08-12,16
2329,Гусева,Наталья,200,2,Березники,1984-06-26,11
2330,Журавлев,Сергей,300,4,Витимский,1984-10-14,84
2331,Вострикова,Марина,340,3,Мариинск,1981-02-25,3
2332,Аминев,Денис,530,4,Ясный,1985-07-11,54
2333,Антошина,Евгения,480,1,Кингисепп,1984-02-27,61
2334,Козырева,Вера,240,4,Трубчевск,1983-05-25,23
2335,Серенко,Юлия,360,4,Тобольск,1984-04-01,62
2336,Гусев,Дмитрий,340,3,Тихорецк,1985-03-26,88
2337,Сорокина,Ольга,400,3,Тара,1983-03-23,83
2338,Старченков,Денис,260,1,Руза,1988-10-19,17
2339,Пыльников,Андрей,80,4,Бутурлиновка,1988-09-21,22
2340,Числов,Денис,370,4,Дальнегорск,1980-01-31,1
2341,Шевцова,Татьяна,180,3,Ижевск,1986-04-15,8
2342,Власова,Елена,90,1,Дербент,1980-11-12,69
2343,Духанин,Максим,400,2,Торжок,1985-07-17,94
2344,Костылев,Игорь,120,4,Рязань,1980-12-17,54
2345,Ковалева,Светлана,130,2,Снежногорск,1985-09-19,36
2346,Илатовская,Дарья,310,3,Шуя,1988-06-14,74
2347,Ляпичев,Кирилл,370,1,Заречный,1981-10-20,1
2348,Шляхова,Янина,530,3,Цивильск,1984-05-07,88
2349,Бибикова,Ирина,480,3,Тавда,1986-03-30,19
2350,Авксентьева,Мария,400,2,Екатеринбург,1984-04-30,97
2351,Козинова,Светлана,320,1,Давлеканово,1984-04-15,60
2352,Логачева,Екатерина,90,2,Рыбное,1986-11-27,95
2353,Воропаева,Елена,400,2,Саянск,1982-04-02,50
2354,Сатосова,Ольга,380,2,Багратионовск,1983-06-17,53
2355,Поздняков,Андрей,300,1,Краснознаменск,1980-08-24,1
2356,Сергеев,Сергей,80,2,Зубцов,1988-03-05,40
2357,Просяник,Татьяна,170,2,Камышлов,1985-09-28,28
2358,Шишкин,Константин,430,3,Мегет,1984-10-07,2
2359,Рыбина,Екатерина,210,3,Новомичуринск,1987-05-15,70
2360,Сова,Анастасия,130,4,Выкса,1987-07-21,15
3610,Рузин,Роман,370,2,Торопец,1981-08-17,69
3611,Панов,Дмитрий,500,2,Боровичи,1989-11-11,49
3612,Квасов,Юрий,350,3,Зеленокумск,1983-08-23,92
3613,Виноградов,Павел,240,3,Бабушкин,1986-10-20,27
3614,Карлов,Вячеслав,290,2,Дзержинск,1983-11-25,65
3615,Завалишин,Максим,500,3,Благовещенск,1987-06-10,77
3616,Калиберда,Дмитрий,170,3,Бабушкин,1986-06-09,53
3617,Антипов,Виталий,530,1,Цивильск,1984-11-20,15
3618,Васильков,Дмитрий,130,3,Шарыпово,1982-03-18,65
3619,Романов,Николай,220,3,Луза,1985-07-17,65
3620,Филиппов,Антон,120,4,Октябрьский,1984-12-20,15
3621,Кулик,Андрей,530,3,Ирбит,1984-02-29,15
3622,Авилов,Дмитрий,200,3,Новотроицк,1984-03-26,13
3623,Берколайко,Артем,480,3,Туран,1986-10-04,56
3624,Богданов,Дмитрий,470,3,Новосибирск,1980-09-30,95
3625,Волгач,Анна,50,4,Багратионовск,1982-08-02,15
3626,Ворожеева,Наталия,280,2,Семикаракорск,1989-04-16,37
3627,Гончаров,Денис,60,3,Емва,1982-11-25,87
3628,Гринфельд,Константин,490,1,Ветлуга,1986-04-17,77
3629,Зуева,Марина,140,1,Верхний Уфалей,1987-08-14,95
3630,Извекова,Мария,400,1,Кисловодск,1986-04-26,6
3631,Каверин,Михаил,150,4,Семилуки,1984-03-04,86
3632,Кантолинский,Михаил,460,2,Протвино,1987-11-14,87
3633,Каторгина,Ольга,510,2,Советский,1984-03-01,73
3634,Кизюн,Анна,100,4,Еманжелинск,1985-05-04,34
3635,Лисицын,Дмитрий,460,1,Грязовец,1985-12-22,42
3636,Лобачевская,Анна,330,3,Мелеуз,1986-04-23,33
3637,Лопатько,Маргарита,370,1,Смольянец,1983-02-19,71
3638,Марюшенкова,Анна,210,4,Полысаево,1982-04-29,62
3639,Матвиенко,Дмитрий,300,1,Троицк,1982-07-12,10
3640,Митин,Илья,130,1,Судрома,1982-01-29,56
3641,Нестерова,Ольга,480,4,Ленинск,1981-03-19,26
3642,Полуляхова,Юлия,470,4,Нытва,1989-09-29,55
3643,Терехова,Мария,90,4,Новотроицк,1989-01-28,95
3644,Турбин,Игорь,70,4,Благовещенск,1983-03-11,24
3645,Хейфец,Дмитрий,400,2,Казань,1984-09-10,37
3646,Хорошева,Елена,360,1,Белозерск,1987-09-25,60
3647,Шаров,Евгений,280,3,Рыбное,1986-11-28,28
3648,Авдеев,Максим,520,2,Агрыз,1987-01-05,69
3649,Бородулин,Евгений,260,4,Суворов,1982-12-01,23
3650,Зайцев,Андрей,510,3,Каменск-Шахтинский,1983-01-18,61
3651,Киселев,Виталий,160,4,Алдан,1987-10-17,86
3652,Киселев,Сергей,290,3,Теребино,1989-07-30,59
3653,Кольцов,Владимир,120,1,Гусь-Хрустальный,1989-03-26,45
3654,Костин,Сергей,490,4,Нюрба,1985-11-18,3
3655,Косяков,Виталий,50,2,Верхняя Салда,1987-03-25,75
3656,Ланин,Антон,430,3,Можайск,1988-07-09,44
3657,Левыкин,Сергей,470,4,Олонец,1980-01-13,98
3658,Науменко,Сергей,540,1,Белебей,1986-09-17,56
3659,Труш,Сергей,150,3,Амурск,1988-01-31,62
3660,Ярошенко,Дмитрий,330,1,Мытищи,1988-03-09,15
3661,Болгов,Алексей,260,3,Дегтярск,1984-08-31,14
3662,Брыкин,Андрей,300,3,Ленинск,1988-01-26,76
3663,Дворядкин,Николай,340,4,Верея,1988-11-21,83
3664,Исакова,Ольга,140,2,Аркадак,1988-01-20,87
3665,Рекунова,Мария,270,1,Солга,1981-12-17,77
3666,Ситникова,Ирина,300,2,Короча,1988-08-15,60
3667,Белоусова,Татьяна,450,4,Плавск,1983-07-23,33
3668,Филатов,Максим,400,2,Ханты-Мансийск,1988-01-09,66
3669,Калинин,Павел,460,1,Дубна,1981-01-06,93
3670,Проскуряков,Андрей,90,1,Сердобск,1989-05-04,89
3671,Снегирева,Оксана,540,1,Полесск,1981-08-10,55
3672,Шустова,Анна,240,4,Шокша,1986-09-15,75
3673,Аксененкова,Ольга,270,4,Венев,1986-12-25,44
3674,Ивочкин,Дмитрий,470,3,Заводоуковск,1984-02-22,59
3675,Долгова,Валерия,370,4,Куртамыш,1980-10-25,18
3676,Савельева,Дина,300,3,Лосино-Петровский,1981-04-04,55
3677,Яцков,Андрей,280,3,Наро-Фоминск,1984-09-12,90
3678,Полунчукова,Елена,500,1,Новоалександровск,1989-11-06,81
3679,Чертков,Александр,60,4,Зубцов,1986-04-24,44
3680,Илларионова,Юлия,410,4,Нарткала,1989-11-20,55
3681,Строганов,Максим,110,2,Выкса,1985-08-05,71
3682,Кондратьева,Ирина,440,2,Сосногорск,1982-10-19,39
3683,Острикова,Наталья,100,1,Спас-Деменск,1982-12-22,8
3684,Малинова,Екатерина,550,1,Камышин,1980-09-04,82
3685,Белякова,Юлия,60,1,Конаково,1985-12-15,46
3686,Брагин,Михаил,70,2,Березовский,1981-11-26,26
3687,Быкова,Елена,140,3,Наволоки,1980-04-05,46
3688,Грибанова,Елена,250,1,Сковородино,1982-08-20,79
3689,Заволокина,Ирина,130,4,Дальнегорск,1986-12-13,8
3690,Захаров,Алексей,380,3,Родники,1980-08-15,92
3691,Зверев,Сергей,520,1,Киселевск,1981-04-07,31
3692,Каляпина,Ирина,210,4,Воскресенск,1987-10-29,38
3693,Ковалева,Ольга,200,3,Южно-Сухокумск,1989-05-04,71
3694,Лавров,Сергей,100,4,Курск,1982-07-22,3
3695,Ларина,Ирина,490,2,Мураши,1980-03-02,92
3696,Распопова,Елена,190,4,Среднеуральск,1985-06-25,78
3697,Распопова,Светлана,290,3,Миньяр,1988-06-24,5
3698,Саввина,Екатерина,120,1,Гусев,1988-02-03,24
3699,Тимофеева,Елена,530,2,Жиздра,1984-10-15,21
3700,Фролкова,Марина,80,1,Согдиондон,1981-09-22,56
3701,Чернышова,Елена,420,1,Сергач,1987-05-25,41
3702,Иванова,Ирина,240,1,Емва,1981-12-01,65
3703,Лаптиева,Евгения,390,3,Пучеж,1983-07-19,47
3704,Ларина,Ирина,390,3,Дмитриев-Льговский,1981-01-25,58
3705,Митина,Евгения,170,1,Павловск,1988-08-05,23
3706,Стребкова,Татьяна,230,2,Кудымкар,1983-09-20,12
3707,Грошев,Денис,110,1,Воркута,1988-05-23,2
3708,Животягина,Марина,520,2,Ачинск,1988-03-14,11
3709,Жукова,Жанна,280,3,Ноябрьск,1987-06-02,42
3710,Крутских,Юлия,370,4,Козловская,1986-12-31,81
3711,Назарова,Светлана,170,4,Октябрьский,1988-02-18,12
3712,Образцова,Елена,140,3,Козловская,1981-03-30,26
3713,Рожков,Николай,150,2,Сясьстрой,1982-07-10,78
3714,Сысоева,Ирина,500,3,Красногорск,1983-03-24,75
3715,Толоконникова,Екатерина,480,3,Задонск,1988-08-28,61
3716,Шульгин,Константин,290,1,Югорск,1989-11-28,29
3717,Баранов,Дмитрий,270,4,Сальск,1981-05-15,74
3718,Бажан,Александр,330,3,Пенза,1981-04-06,48
3719,Козырева,Вера,90,3,Луговский,1989-06-13,41
3720,Свешникова,Светлана,370,2,Арсеньев,1984-11-27,60
3721,Тропынин,Дмитрий,240,3,Микунь,1981-04-09,53
3722,Гаврилова,Марина,60,3,Чухлома,1984-05-19,13
3723,Кретов,Александр,480,1,Хужир,1988-01-08,54
3724,Зуева,Алина,360,4,Дивногорск,1986-11-27,49
3725,Муконина,Ольга,140,2,Дальнереченск,1988-11-20,18
3726,Уколова,Ирина,340,2,Торжок,1989-09-18,3
3727,Лозовой,Алексей,160,4,Подольск,1986-06-24,62
3728,Шигидин,Андрей,120,4,Тверь,1986-05-27,94
3729,Подгорная,Евгения,120,1,Удомля,1983-09-22,53
3730,Марянян,Сероб,420,3,Октябрьский,1987-06-17,13
3731,Мышковская,Виктория,50,3,Славск,1987-01-08,88
3732,Ковалева,Юлия,370,4,Ладушкин,1987-11-21,1
3733,Лустина,Ирина,330,1,Соликамск,1983-06-24,40
3734,Голубенко,Вера,260,3,Чита-47,1989-09-18,5
3735,Анищенко,Татьяна,350,2,Суоярви,1985-06-22,96
3736,Фалева,Юлия,90,4,Акбулак,1984-07-25,49
3737,Малахова,Ольга,230,2,Олонец,1981-11-11,35
3738,Лунева,Виктория,190,1,Питкяранта,1981-04-20,60
3739,Максютина,Наталья,420,1,Псков,1984-09-03,34
3740,Кальченко,Анна,500,4,Новотроицк,1982-01-24,21
3741,Клепиков,Илья,90,4,Кызыл,1981-09-26,81
3742,Передереев,Евгений,100,3,Бежецк,1987-04-30,4
3743,Анишенко,Екатерина,170,3,Заволжск,1981-11-23,92
3744,Черноволов,Владимир,200,2,Губкинский,1982-05-24,80
3745,Бейдина,Алла,130,3,Новосокольники,1989-01-30,77
3746,Бледных,Юлия,120,4,Отрадное,1985-01-01,22
3747,Шевцов,Сергей,340,4,Сосенский,1986-12-20,30
3748,Жиляева,Юлия,420,3,Новохоперск,1981-08-10,1
3749,Тюленева,Юлия,230,2,Сосновый Бор,1985-10-17,75
3750,Спиридонова,Наталья,340,2,Лангепас,1989-05-03,82
3751,Запорожцев,Андрей,230,4,Тюмень,1980-06-21,60
3752,Кутовая,Анна,140,2,Железноводск,1987-05-03,72
3753,Яньшина,Ирина,440,3,Дно,1981-09-10,19
3754,Дедова,Елена,440,2,Анжеро-Судженск,1985-04-10,1
3755,Воронцев,Андрей,200,2,Няндома,1983-06-26,97
3756,Волков,Илья,300,3,Лыткарино,1984-10-12,57
3757,Зеленин,Константин,520,4,Долматово,1988-10-28,36
